Unnamed: 0,Date,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,ResultSpeed,ResultDir,AvgSpeed,SeaLevel
3619,2007-10-04,41.688324,-87.676709,13,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3620,2007-10-04,41.688324,-87.676709,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3621,2007-10-04,41.862292,-87.64886,8,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3622,2007-10-04,41.862292,-87.64886,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3623,2007-10-04,41.720848,-87.666014,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3624,2007-10-04,41.731922,-87.677512,8,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3625,2007-10-04,41.731922,-87.677512,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3626,2007-10-04,41.891126,-87.61156,6,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3627,2007-10-04,41.891126,-87.61156,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3628,2007-10-04,41.891126,-87.61156,9,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3629,2007-10-04,41.891126,-87.61156,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3630,2007-10-04,41.999129,-87.795585,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3631,2007-10-04,41.999129,-87.795585,2,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3632,2007-10-04,41.907645,-87.760886,21,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3633,2007-10-04,41.907645,-87.760886,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3634,2007-10-04,41.944869,-87.832763,5,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3635,2007-10-04,41.944869,-87.832763,2,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3636,2007-10-04,42.011601,-87.811506,23,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3637,2007-10-04,42.011601,-87.811506,26,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3638,2007-10-04,42.011601,-87.811506,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3639,2007-10-04,41.94983,-87.698457,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3640,2007-10-04,41.94983,-87.698457,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3641,2007-10-04,41.979243,-87.750938,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3642,2007-10-04,41.979243,-87.750938,5,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3643,2007-10-04,41.986921,-87.689778,5,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3644,2007-10-04,41.986921,-87.689778,6,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3645,2007-10-04,41.801498,-87.763416,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3646,2007-10-04,41.801498,-87.763416,16,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3647,2007-10-04,41.801498,-87.763416,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3648,2007-10-04,41.906638,-87.701431,10,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3649,2007-10-04,41.906638,-87.701431,12,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3650,2007-10-04,41.723195,-87.64997,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3651,2007-10-04,41.868077,-87.666901,30,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3652,2007-10-04,41.868077,-87.666901,10,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3653,2007-10-04,41.869216,-87.627561,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3654,2007-10-04,41.869216,-87.627561,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3655,2007-10-04,41.662014,-87.724608,17,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3656,2007-10-04,41.662014,-87.724608,13,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3657,2007-10-04,41.961743,-87.76007,3,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3658,2007-10-04,41.961743,-87.76007,2,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3659,2007-10-04,41.878114,-87.629798,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3660,2007-10-04,41.958271,-87.702575,9,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3661,2007-10-04,41.958271,-87.702575,3,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3662,2007-10-04,41.932094,-87.700117,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3663,2007-10-04,41.932094,-87.700117,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3664,2007-10-04,41.994469,-87.667736,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3665,2007-10-04,42.006858,-87.675919,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3666,2007-10-04,41.916265,-87.800515,13,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3667,2007-10-04,41.916265,-87.800515,17,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3668,2007-10-04,41.846075,-87.716277,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3669,2007-10-04,41.918705,-87.752329,9,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3670,2007-10-04,41.918705,-87.752329,6,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3671,2007-10-04,41.682587,-87.707973,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3672,2007-10-04,41.682587,-87.707973,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3673,2007-10-04,41.725517,-87.614258,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3674,2007-10-04,41.725517,-87.614258,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3675,2007-10-04,41.948167,-87.730698,2,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3676,2007-10-04,41.963976,-87.69181,3,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3677,2007-10-04,41.953705,-87.733974,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3678,2007-10-04,41.953705,-87.733974,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3679,2007-10-04,41.964242,-87.757639,10,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3680,2007-10-04,41.964242,-87.757639,9,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3681,2007-10-04,41.990284,-87.797127,10,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3682,2007-10-04,41.990284,-87.797127,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3683,2007-10-04,42.008314,-87.777921,12,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3684,2007-10-04,42.008314,-87.777921,15,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3685,2007-10-04,41.991429,-87.747113,11,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3686,2007-10-04,41.991429,-87.747113,3,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3687,2007-10-04,41.843811,-87.686763,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3688,2007-10-04,41.843811,-87.686763,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3689,2007-10-04,41.921177,-87.79518,11,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3690,2007-10-04,41.921177,-87.79518,9,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3691,2007-10-04,41.857402,-87.694991,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3692,2007-10-04,41.868142,-87.696269,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3693,2007-10-04,41.868142,-87.696269,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3694,2007-10-04,41.846283,-87.656913,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3695,2007-10-04,41.846283,-87.656913,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3696,2007-10-04,41.721474,-87.648064,8,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3697,2007-10-04,41.721474,-87.648064,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3698,2007-10-04,41.869107,-87.696293,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3699,2007-10-04,41.869107,-87.696293,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3700,2007-10-04,41.719059,-87.675088,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3701,2007-10-04,41.719059,-87.675088,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3702,2007-10-04,41.966987,-87.674677,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3703,2007-10-04,41.966987,-87.674677,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3704,2007-10-04,41.966987,-87.674677,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3705,2007-10-04,41.923738,-87.785288,18,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3706,2007-10-04,41.923738,-87.785288,35,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3707,2007-10-04,41.923738,-87.785288,37,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3708,2007-10-04,41.970248,-87.787992,9,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3709,2007-10-04,41.970248,-87.787992,19,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3710,2007-10-04,41.89923,-87.716788,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3711,2007-10-04,41.89923,-87.716788,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3712,2007-10-04,41.692555,-87.598865,9,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3713,2007-10-04,41.692555,-87.598865,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3714,2007-10-04,41.94016,-87.794896,15,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3715,2007-10-04,41.94016,-87.794896,10,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3716,2007-10-04,41.903002,-87.688267,14,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3717,2007-10-04,41.903002,-87.688267,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3718,2007-10-04,41.942114,-87.776385,2,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3719,2007-10-04,41.960616,-87.777189,1,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3720,2007-10-04,41.883284,-87.705085,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3721,2007-10-04,41.704336,-87.703736,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3722,2007-10-04,41.962728,-87.748367,8,0,82.0,51.0,67.0,56.0,61.0,0.0,2.0,0.0,29.34,3.9,17.0,4.6,30.04
3723,2007-10-04,41.836644,-87.677737,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3724,2007-10-04,41.836644,-87.677737,14,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3725,2007-10-04,41.837085,-87.729384,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3726,2007-10-04,41.837085,-87.729384,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3727,2007-10-04,41.911824,-87.726737,33,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3728,2007-10-04,41.911824,-87.726737,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3729,2007-10-04,41.823065,-87.678378,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3730,2007-10-04,41.801179,-87.679447,8,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3731,2007-10-04,41.801179,-87.679447,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3732,2007-10-04,41.800737,-87.71188,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3733,2007-10-04,41.800737,-87.71188,12,1,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3734,2007-10-04,41.800737,-87.71188,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3735,2007-10-04,41.800737,-87.71188,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3736,2007-10-04,41.778297,-87.752411,13,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3737,2007-10-04,41.778297,-87.752411,29,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3738,2007-10-04,41.778297,-87.752411,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3739,2007-10-04,41.77166,-87.703047,31,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3740,2007-10-04,41.77166,-87.703047,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3741,2007-10-04,41.77166,-87.703047,30,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3742,2007-10-04,41.77166,-87.703047,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3743,2007-10-04,41.759346,-87.745602,11,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3744,2007-10-04,41.759346,-87.745602,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3745,2007-10-04,41.768388,-87.678649,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3746,2007-10-04,41.768388,-87.678649,8,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3747,2007-10-04,41.797616,-87.797894,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3748,2007-10-04,41.797616,-87.797894,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3749,2007-10-04,41.781416,-87.776532,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3750,2007-10-04,41.781416,-87.776532,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3751,2007-10-04,41.773215,-87.60088,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3752,2007-10-04,41.773215,-87.60088,3,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3753,2007-10-04,41.822536,-87.666343,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3754,2007-10-04,41.822536,-87.666343,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3755,2007-10-04,41.799282,-87.585487,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3756,2007-10-04,41.799282,-87.585487,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3757,2007-10-04,41.799282,-87.585487,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3758,2007-10-04,41.778748,-87.586427,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3759,2007-10-04,41.766202,-87.562889,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3760,2007-10-04,41.766202,-87.562889,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3761,2007-10-04,41.766202,-87.562889,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3762,2007-10-04,41.754676,-87.612922,15,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3763,2007-10-04,41.821582,-87.627796,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3764,2007-10-04,41.821582,-87.627796,7,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3765,2007-10-04,41.803423,-87.642984,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3766,2007-10-04,41.803423,-87.642984,6,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3767,2007-10-04,41.798697,-87.736812,6,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3768,2007-10-04,41.798697,-87.736812,17,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3769,2007-10-04,41.798697,-87.736812,4,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3770,2007-10-04,41.776156,-87.778927,23,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3771,2007-10-04,41.776156,-87.778927,27,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3772,2007-10-04,41.82561,-87.726549,10,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3773,2007-10-04,41.82561,-87.726549,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3774,2007-10-04,41.644612,-87.604498,1,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3775,2007-10-04,41.644612,-87.604498,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3776,2007-10-04,41.717753,-87.531657,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3777,2007-10-04,41.717753,-87.531657,12,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3778,2007-10-04,41.750498,-87.605294,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3779,2007-10-04,41.750498,-87.605294,10,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3780,2007-10-04,41.702724,-87.536497,15,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3781,2007-10-04,41.702724,-87.536497,11,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3782,2007-10-04,41.772846,-87.740029,5,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3783,2007-10-04,41.772846,-87.740029,8,1,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3784,2007-10-04,41.825902,-87.667827,2,0,83.0,56.0,70.0,56.0,62.0,0.0,5.0,0.0,29.39,4.6,17.0,5.9,30.03
3785,2007-10-09,41.673408,-87.599862,45,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3786,2007-10-09,41.673408,-87.599862,10,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3787,2007-10-09,41.673408,-87.599862,49,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3788,2007-10-09,41.673408,-87.599862,5,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3789,2007-10-09,41.673408,-87.599862,50,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3790,2007-10-09,41.726465,-87.585413,3,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3791,2007-10-09,41.726465,-87.585413,6,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3792,2007-10-09,41.726465,-87.585413,23,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3793,2007-10-09,41.678618,-87.559308,1,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3794,2007-10-09,41.678618,-87.559308,6,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3795,2007-10-09,41.678618,-87.559308,2,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3796,2007-10-09,41.678618,-87.559308,16,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3797,2007-10-09,41.737052,-87.543067,4,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
3798,2007-10-09,41.740641,-87.546587,18,0,77.0,50.0,64.0,44.0,53.0,1.0,0.0,0.0,29.27,12.1,28.0,13.3,29.93
