WnvPresent,Tmax,DewPoint,Heat,PrecipTotal,StnPressure,ResultSpeed,ResultDir,Latitude,Longitude
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.799282,-87.585487
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.799282,-87.585487
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.778748,-87.586427
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.766202,-87.562889
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.766202,-87.562889
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.766202,-87.562889
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.754676,-87.612922
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.821582,-87.627796
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.821582,-87.627796
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.803423,-87.642984
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.803423,-87.642984
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.798697,-87.736812
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.798697,-87.736812
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.798697,-87.736812
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.776156,-87.778927
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.776156,-87.778927
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.82561,-87.726549
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.82561,-87.726549
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.644612,-87.604498
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.644612,-87.604498
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.717753,-87.531657
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.717753,-87.531657
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.750498,-87.605294
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.750498,-87.605294
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.702724,-87.536497
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.702724,-87.536497
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.772846,-87.740029
1,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.772846,-87.740029
0,83.0,56.0,0.0,0.0,29.39,4.6,17.0,41.825902,-87.667827
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.673408,-87.599862
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.673408,-87.599862
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.673408,-87.599862
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.673408,-87.599862
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.673408,-87.599862
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.726465,-87.585413
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.726465,-87.585413
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.726465,-87.585413
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.678618,-87.559308
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.678618,-87.559308
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.678618,-87.559308
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.678618,-87.559308
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.737052,-87.543067
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.740641,-87.546587
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.740641,-87.546587
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.740641,-87.546587
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.680946,-87.535198
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.680946,-87.535198
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.686398,-87.531635
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.729669,-87.582699
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.729669,-87.582699
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.704572,-87.565666
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.704572,-87.565666
0,76.0,44.0,2.0,0.0,29.21,11.5,28.0,41.984809,-87.728492
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.659112,-87.538693
0,77.0,44.0,1.0,0.0,29.27,12.1,28.0,41.659112,-87.538693
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.95469,-87.800991
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.9216,-87.666455
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.921965,-87.632085
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.921965,-87.632085
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.720848,-87.666014
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.720848,-87.666014
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,42.01743,-87.687769
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,42.01743,-87.687769
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.732984,-87.649642
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.944869,-87.832763
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.986921,-87.689778
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.801498,-87.763416
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.801498,-87.763416
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.723195,-87.64997
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.868077,-87.666901
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.868077,-87.666901
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.662014,-87.724608
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.662014,-87.724608
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.662014,-87.724608
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.662014,-87.724608
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.916265,-87.800515
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.846075,-87.716277
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.963976,-87.69181
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.963976,-87.69181
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.964242,-87.757639
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,42.008314,-87.777921
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,42.008314,-87.777921
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.991429,-87.747113
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.991429,-87.747113
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.857402,-87.694991
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.89923,-87.716788
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.903002,-87.688267
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.960616,-87.777189
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.911824,-87.726737
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.800737,-87.71188
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.773215,-87.60088
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.773215,-87.60088
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.822536,-87.666343
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.766202,-87.562889
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.803423,-87.642984
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.754292,-87.590773
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.798697,-87.736812
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.776156,-87.778927
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.82561,-87.726549
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.673408,-87.599862
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.673408,-87.599862
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.673408,-87.599862
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.726465,-87.585413
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.726465,-87.585413
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.678618,-87.559308
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.740641,-87.546587
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.680946,-87.535198
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.680946,-87.535198
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.750498,-87.605294
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.659112,-87.538693
0,64.0,51.0,5.0,0.0,29.11,6.8,29.0,41.659112,-87.538693
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.992478,-87.862995
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.974689,-87.890615
0,62.0,51.0,7.0,0.0,29.06,6.8,30.0,41.974689,-87.890615
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.95469,-87.800991
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.891118,-87.654491
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.891118,-87.654491
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.867108,-87.654224
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.896282,-87.655232
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.921965,-87.632085
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.921965,-87.632085
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.921965,-87.632085
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.720848,-87.666014
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.720848,-87.666014
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.907645,-87.760886
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.732984,-87.649642
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.732984,-87.649642
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.944869,-87.832763
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,42.011601,-87.811506
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.986921,-87.689778
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.986921,-87.689778
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.801498,-87.763416
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.801498,-87.763416
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.801498,-87.763416
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.906638,-87.701431
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.723195,-87.64997
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.723195,-87.64997
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.723195,-87.64997
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.868077,-87.666901
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.868077,-87.666901
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.868077,-87.666901
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.662014,-87.724608
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.662014,-87.724608
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.662014,-87.724608
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.662014,-87.724608
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.932094,-87.700117
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.932094,-87.700117
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.916265,-87.800515
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.916265,-87.800515
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.916265,-87.800515
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.846075,-87.716277
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.682587,-87.707973
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.682587,-87.707973
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.963976,-87.69181
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.963976,-87.69181
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.963976,-87.69181
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.963976,-87.69181
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.964242,-87.757639
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,42.008314,-87.777921
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,42.008314,-87.777921
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.991429,-87.747113
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,42.010412,-87.66214
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,42.010412,-87.66214
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.89923,-87.716788
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.89923,-87.716788
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.903002,-87.688267
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.903002,-87.688267
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.903002,-87.688267
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.960616,-87.777189
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.960616,-87.777189
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.704336,-87.703736
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.704336,-87.703736
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.911824,-87.726737
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.911824,-87.726737
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.911824,-87.726737
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.801179,-87.679447
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.800737,-87.71188
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.800737,-87.71188
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.77166,-87.703047
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.77166,-87.703047
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.768388,-87.678649
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.773215,-87.60088
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.773215,-87.60088
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.773215,-87.60088
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.822536,-87.666343
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.822536,-87.666343
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.822536,-87.666343
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.803423,-87.642984
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.803423,-87.642984
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.754292,-87.590773
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.798697,-87.736812
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.798697,-87.736812
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.776156,-87.778927
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.82561,-87.726549
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.82561,-87.726549
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.82561,-87.726549
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.673408,-87.599862
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.673408,-87.599862
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.673408,-87.599862
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.740641,-87.546587
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.740641,-87.546587
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.680946,-87.535198
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.704572,-87.565666
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.750498,-87.605294
0,61.0,47.0,9.0,0.06,29.42,8.3,3.0,41.659112,-87.538693
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.992478,-87.862995
0,60.0,46.0,11.0,0.12,29.36,7.4,3.0,41.992478,-87.862995
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.974689,-87.890615
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.957799,-87.930995
0,61.0,39.0,13.0,0.0,29.42,10.5,4.0,41.957799,-87.930995
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.95469,-87.800991
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.95469,-87.800991
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.891118,-87.654491
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.867108,-87.654224
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.867108,-87.654224
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.896282,-87.655232
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.720848,-87.666014
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.720848,-87.666014
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.720848,-87.666014
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.907645,-87.760886
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.907645,-87.760886
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.732984,-87.649642
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.732984,-87.649642
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.732984,-87.649642
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.944869,-87.832763
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.944869,-87.832763
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.986921,-87.689778
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.986921,-87.689778
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.801498,-87.763416
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.801498,-87.763416
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.801498,-87.763416
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.906638,-87.701431
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.906638,-87.701431
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.723195,-87.64997
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.868077,-87.666901
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.662014,-87.724608
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.662014,-87.724608
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.662014,-87.724608
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.932094,-87.700117
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.932094,-87.700117
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.916265,-87.800515
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.916265,-87.800515
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.846075,-87.716277
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.682587,-87.707973
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.682587,-87.707973
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.948167,-87.730698
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.948167,-87.730698
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.963976,-87.69181
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.964242,-87.757639
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.991429,-87.747113
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.991429,-87.747113
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.868142,-87.696269
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.868142,-87.696269
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,42.010412,-87.66214
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.89923,-87.716788
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.89923,-87.716788
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.94016,-87.794896
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.704336,-87.703736
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.911824,-87.726737
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.800737,-87.71188
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.77166,-87.703047
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.77166,-87.703047
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.768388,-87.678649
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.773215,-87.60088
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.773215,-87.60088
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.773215,-87.60088
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.822536,-87.666343
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.803423,-87.642984
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.803423,-87.642984
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.798697,-87.736812
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.798697,-87.736812
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.776156,-87.778927
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.776156,-87.778927
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.82561,-87.726549
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.82561,-87.726549
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.673408,-87.599862
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.740641,-87.546587
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.740641,-87.546587
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.740641,-87.546587
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.680946,-87.535198
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.750498,-87.605294
0,80.0,43.0,1.0,0.0,29.23,6.3,25.0,41.750498,-87.605294
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.974689,-87.890615
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.974689,-87.890615
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.974689,-87.890615
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.974689,-87.890615
0,79.0,44.0,3.0,0.0,29.18,5.8,26.0,41.957799,-87.930995
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.95469,-87.800991
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.95469,-87.800991
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.95469,-87.800991
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.891118,-87.654491
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.891118,-87.654491
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.867108,-87.654224
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.867108,-87.654224
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.867108,-87.654224
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.896282,-87.655232
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.896282,-87.655232
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.896282,-87.655232
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.921965,-87.632085
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.921965,-87.632085
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.720848,-87.666014
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.720848,-87.666014
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,42.01743,-87.687769
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,42.01743,-87.687769
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.907645,-87.760886
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.732984,-87.649642
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.732984,-87.649642
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.732984,-87.649642
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.732984,-87.649642
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.944869,-87.832763
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.944869,-87.832763
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,42.011601,-87.811506
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,42.011601,-87.811506
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,42.011601,-87.811506
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.986921,-87.689778
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.986921,-87.689778
0,74.0,49.0,3.0,0.0,29.24,4.4,7.0,41.986921,-87.689778
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.801498,-87.763416
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.801498,-87.763416
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.801498,-87.763416
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.906638,-87.701431
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.723195,-87.64997
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.868077,-87.666901
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.662014,-87.724608
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.662014,-87.724608
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.662014,-87.724608
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.932094,-87.700117
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.932094,-87.700117
0,72.0,49.0,4.0,0.0,29.3,5.0,6.0,41.932094,-87.700117
